z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0021562500000000002,0.18742584973081264,0.0,1480.3634744423737,0.21341773327337946,0.035256668744811773,0.0001167832449011487,1.0096534403314921e-05,0.02670219522142411,2.8804796445896725e-05,0.16923154291057763,1.7751890083735151e-05,5.1257073195516136e-07,5.3445013701684315e-11,3.6108946552178673e-09,8.8370635174360225e-07,2.9354891723510151e-08,0.00050979703232864235,0.013099780904942264,0.055136766600791677,0.03604634598446748,9.0954241967469982e-07,0.00024422208003789135,1.2320934929801155e-07,2.6793262346219372e-07,2.5650263605486394e-05,7.3318296442698877e-09,0.00088709274012649115,2.4193745552828338e-06,0.0014789379120523588,6.7631458468441812e-06,0.00047789339952110182,2.9200383349307502e-06,0.00028344036941999745,5.3840822502158513e-07,9.3540104519608756e-11,6.0137549148849261e-10,5.9781783810803913e-09,5.5595975442528335e-07,1.1579994697317663e-10,3.6759180095533589e-07,1.2613998382763991e-09,1.9023017467897347e-08,5.1832980042925199e-10,1.0132421472642349e-11,9.2516592810777628e-07,4.0393200467397175e-12,2.9478350786598901e-11,1.3500551779099425e-08,2.1700782154035712e-10,1.0732134707705747e-07,3.3071208478532442e-10,0.66041893426152953,0.0,9.557411080367086e-09,4.1456164273148677e-06,2.6127925767536682e-07,5.5026535405829343e-06
0.0021875000000000002,0.18834360510842527,0.0,1487.4539139999999,0.21237779736130852,0.035348165900936569,0.00012453997740711586,1.0373645616380959e-05,0.025292113089973846,3.0498291038576636e-05,0.17041013830680504,1.664739757161408e-05,4.6919654411319389e-07,7.2003265194744529e-11,4.3333011310042264e-09,9.7251428290941453e-07,3.210033046827592e-08,0.0005148620044808824,0.012367376626914386,0.055537501061376997,0.036600085242730646,9.0336433667730111e-07,0.00022687776739531518,1.2874859664648509e-07,2.4940256224362465e-07,2.3923788526460277e-05,8.2672449690400963e-09,0.00091814138863660492,2.5613130214722764e-06,0.0014309080955229334,6.5651524504992187e-06,0.00044581366683488791,3.1646354175726233e-06,0.000275094727906255,5.6335069002838517e-07,1.1458249138623789e-10,6.4363169302441847e-10,6.317344607760196e-09,5.6189145312598619e-07,1.2459801472010259e-10,3.7423862949028337e-07,1.1230094276142907e-09,1.895404469831834e-08,5.458918650545081e-10,1.1452789294178268e-11,9.4565087275659364e-07,4.5644685919088531e-12,3.4569976226929953e-11,1.3893031464206375e-08,2.2434529899895185e-10,1.0851003403315998e-07,3.4432583650070156e-10,0.66040012357231126,0.0,9.0332906261887025e-09,3.6669722414617462e-06,2.5271116090574553e-07,5.2316541571827176e-06
0.0022500000000000003,0.18997828989437757,0.0,1500.0987386771799,0.21055037405670407,0.035516730655216912,0.00013986842938282641,1.0776599762283001e-05,0.022640004047801206,3.373549408134199e-05,0.17260368657651162,1.4601038583997587e-05,3.9690550934367355e-07,1.2438342096271079e-10,6.0036091972764233e-09,1.1490359827872515e-06,3.7426588856718745e-08,0.00051890641799218196,0.011023087299953136,0.056248968680587395,0.037683791958327162,8.7759232202493651e-07,0.00019571559692040729,1.3887802235348033e-07,2.143102984014012e-07,2.0942518743104729e-05,1.0258255806883377e-08,0.00097913951050243846,2.7949759581501283e-06,0.0013275213552040278,6.092102372371641e-06,0.00038506628649596198,3.627038816015623e-06,0.00025641701550102055,6.1175228465758136e-07,1.6668532121144577e-10,7.2717880395877195e-10,6.9802461530396069e-09,5.7356284505231647e-07,1.4214791381527764e-10,3.8768430941033971e-07,9.0165156997663385e-10,1.8718967856301741e-08,5.9818416428987231e-10,1.4325139905719703e-11,9.8779302888305621e-07,5.7702444273204924e-12,4.59901858691267e-11,1.4611621939749813e-08,2.3867425234604864e-10,1.1060460822754342e-07,3.681374922916095e-10,0.6603752534544145,0.0,7.8919857411251313e-09,2.8401470935813003e-06,2.3213067233184353e-07,4.6473254906313821e-06
0.0023125000000000003,0.19140959746969533,0.0,1511.2051243565102,0.20897593709376172,0.035667851121696299,0.00015446866603392151,1.0967249244533216e-05,0.020214912712884878,3.6684532360113135e-05,0.17457978247980743,1.2766039696893726e-05,3.3864309955183221e-07,2.0133784890254966e-10,7.9046272854147534e-09,1.3150234508896644e-06,4.2267827517595814e-08,0.0005155690342499938,0.009833013112273678,0.056842514345659824,0.038730832457495798,8.359380538739438e-07,0.00016879259251941485,1.4724556718945309e-07,1.8220946176323851e-07,1.8472471851625537e-05,1.2345377030807222e-08,0.0010369921752794702,2.9507644358750994e-06,0.0012188461161834468,5.5504383874358483e-06,0.00033010190018110117,4.0276859670596777e-06,0.00023614821035957594,6.5685408766972546e-07,2.3267330901086727e-10,8.0631855271034983e-10,7.6033649695204219e-09,5.8497056774891029e-07,1.5913196185002562e-10,4.0125508178718624e-07,7.3437066068083888e-10,1.8364211039337612e-08,6.4516723238020241e-10,1.7455186187265177e-11,1.0311769271446514e-06,7.137517216875901e-12,5.8432819008174746e-11,1.5215171220351154e-08,2.5243635763595821e-10,1.1228051274520299e-07,3.8661870540253108e-10,0.66036660891024546,0.0,6.7131752590874384e-09,2.1763579593466382e-06,2.0807364903024989e-07,4.0430399330327751e-06
0.0023750000000000004,0.19264236651555242,0.0,1520.810253097842,0.20763864524424347,0.035803783730403715,0.00016789468797932634,1.0949182557457784e-05,0.018015194160207974,3.9246530558415259e-05,0.17634325005502563,1.1138476008828473e-05,2.908592383504686e-07,3.0615182761949849e-10,9.9146066864761596e-09,1.4604545354187953e-06,4.6323193422178594e-08,0.00050586342783244249,0.008788165773080411,0.05732284662795873,0.039737053035152264,7.8240229230958691e-07,0.0001456365118552808,1.5344858734373936e-07,1.5363096497933757e-07,1.6411652755910762e-05,1.4423636995740383e-08,0.0010903290924160086,3.0234801921227144e-06,0.0011090158540125318,4.9796144339377297e-06,0.00028155412619968796,4.3435731001837583e-06,0.00021529455185984717,6.97442559421698e-07,3.1163358000834342e-10,8.7819958461894006e-10,8.1698383361778999e-09,5.9611174349322975e-07,1.7498024505516737e-10,4.1484314390865623e-07,6.0672799572114588e-10,1.7902707478604417e-08,6.857102204693993e-10,2.0739917891816232e-11,1.0753732771101605e-06,8.591227227587532e-12,7.1092505383428977e-11,1.5684044859021879e-08,2.6549003929464722e-10,1.1350552273404346e-07,3.9922956260959206e-10,0.66037287546529566,0.0,5.5846122825708848e-09,1.6567583246204052e-06,1.8251301671599925e-07,3.4513167201639483e-06
0.0024375000000000004,0.19370072384649523,0.0,1529.1011383475413,0.20650413279644125,0.035927013758510963,0.00017977799442277454,1.0740478502209614e-05,0.016034209718620716,4.1358741079074957e-05,0.17790300802776202,9.706636762338978e-06,2.5111907441919435e-07,4.3883974448168791e-10,1.1883625514529272e-08,1.5776297297176039e-06,4.9389931933339128e-08,0.00049105146928604985,0.0078772136551477478,0.057697442991791414,0.040699326706269516,7.2104028808091112e-07,0.00012578043389770922,1.5722141169470795e-07,1.2870478585708863e-07,1.4673879650679378e-05,1.6396028907002436e-08,0.0011382164798917223,3.0170465700059642e-06,0.0010015657143049397,4.4117514208784259e-06,0.00023948820043412012,4.5617428781337852e-06,0.00019473052957023787,7.3275718228172655e-07,4.0101671886632637e-10,9.4038746051367911e-10,8.6663043961371963e-09,6.0698614657953222e-07,1.8923049258574722e-10,4.2831545428961649e-07,5.081861968882822e-10,1.7350498579985389e-08,7.1907852983986789e-10,2.4069671375418042e-11,1.1198496284846999e-06,1.0031741302748191e-11,8.3030908633733651e-11,1.6007775404567663e-08,2.7773427287534782e-10,1.1426231776877328e-07,4.0581269721046289e-10,0.66039242576323209,0.0,4.5638457231004347e-09,1.2575649853179562e-06,1.5706412624198481e-07,2.8975094348831821e-06
0.0025000000000000001,0.19461647294320966,0.0,1536.32348,0.20553244745973587,0.036040030824270146,0.00018984846588865424,1.0369298045629247e-05,0.014261388900847043,4.299326750012085e-05,0.17927109865425581,8.4545566022918607e-06,2.1773333555288496e-07,5.9533145985771495e-10,1.3659611853365221e-08,1.6618864747864766e-06,5.1375811717252596e-08,0.00047244731270019335,0.0070875084525751503,0.057975783863854477,0.041615526089926545,6.555986064013503e-07,0.00010879119538345438,1.5846696313401844e-07,1.0730873250061601e-07,1.3190869628600324e-05,1.8185133153259153e-08,0.0011801766781982248,2.9420983206315274e-06,0.00089923306857678925,3.8702339779047749e-06,0.00020357451608910376,4.6796352408767435e-06,0.00017513469952763942,7.6249429929945947e-07,4.9681473394722879e-10,9.9104484477296404e-10,9.0834316668713086e-09,6.1759428449926964e-07,2.0154848335831027e-10,4.4152444889803432e-07,4.3115406527131681e-10,1.6725347166342852e-08,7.4491768427420761e-10,2.7336928446276801e-11,1.1640091258938668e-06,1.1351060810907271e-11,9.3325007522791287e-11,1.618514858153227e-08,2.890937121087042e-10,1.1454950268980534e-07,4.0654997451050801e-10,0.66042343686883676,0.0,3.6795463322172433e-09,9.5481936013932557e-07,1.3293934429993241e-07,2.3983427773888386e-06
0.0025624999999999997,0.19537788126123273,0.0,1542.3780872,0.20473146577368445,0.03614514903027656,0.00019794236475092491,9.8676203608657053e-06,0.012683219555178061,4.4120454089261572e-05,0.18046183604752611,7.3675257834411731e-06,1.8946712722046748e-07,7.6741638259897535e-10,1.5108142012515369e-08,1.710932296636796e-06,5.2240771265398088e-08,0.0004512157107754077,0.0064059277594205903,0.058168583001935538,0.042484528727250552,5.8945037048263714e-07,9.428161731348142e-05,1.5726537193618591e-07,8.9251611462048587e-08,1.1911978664301413e-05,1.9704243935714921e-08,0.0012161341912959309,2.8130442476213945e-06,0.00080390173444839,3.3712484872205846e-06,0.00017327486392809872,4.7021032735213545e-06,0.00015696884993275095,7.8651338886031493e-07,5.9373708184845097e-10,1.0291484859082434e-09,9.4157962289565982e-09,6.2793720958099762e-07,2.1164692334618196e-10,4.5432105804181752e-07,3.7023045155583074e-10,1.604538901745778e-08,7.6323498370462775e-10,3.0403575800509972e-11,1.2072423953467967e-06,1.2461283455454732e-11,1.0138018996745142e-10,1.6223049269583348e-08,2.9944777029783127e-10,1.1438131845946295e-07,4.0182289678138937e-10,0.66046401872773064,0.0,2.9378724131660748e-09,7.274071760194051e-07,1.111107210300043e-07,1.9623070915037206e-06
0.0026249999999999997,0.19603830950248394,0.0,1547.6788429999999,0.20404175133637606,0.03624439236497666,0.00020401010439136035,9.2724539944047618e-06,0.011284328541589011,4.4784737530321792e-05,0.18149082169711042,6.424780590283424e-06,1.6541038189874561e-07,9.4450710993109774e-10,1.6147126184865903e-08,1.7266578967988508e-06,5.210813091537101e-08,0.00042849687710629336,0.0058194626733522126,0.058287033285043796,0.043306088551209244,5.24999212303291e-07,8.1899278224194466e-05,1.5386180172269674e-07,7.4110474998307161e-08,1.0796992197264741e-05,2.0942394842472938e-08,0.001246367893715314,2.6457818608295836e-06,0.00071666543574182837,2.9215770521780377e-06,0.00014787712031839753,4.642526952273653e-06,0.00014049287587284892,8.0546765787857862e-07,6.8677892401040956e-10,1.054259619421419e-09,9.6627577168895102e-09,6.3801431441298024e-07,2.1949654183189397e-10,4.6656761335333053e-07,3.2138790464167176e-10,1.5328119522494465e-08,7.7429422074822943e-10,3.3205373794778738e-11,1.2489771456564213e-06,1.3289995043049615e-11,1.0666723550378464e-10,1.6134825166943655e-08,3.0885065677202379e-10,1.1378586284512372e-07,3.9237942240970275e-10,0.66051227932521783,0.0,2.330722909831868e-09,5.5696789465627311e-07,9.1862032302078329e-08,1.5909344696916925e-06
0.0026874999999999998,0.19660993336778487,0.0,1552.3144557999999,0.20344852023861937,0.036339411600218779,0.00020808919660756183,8.6174451637426119e-06,0.010048560021425035,4.5020793247148407e-05,0.18237409200120827,5.6092210844012076e-06,1.4484627363132969e-07,1.1148104139655241e-09,1.6738645804693692e-08,1.7123593446458516e-06,5.1112439569502078e-08,0.00040516494762345314,0.0053158604926743704,0.058342195541111454,0.044080655973877225,4.6408170377338454e-07,7.1337782768587373e-05,1.4860234616248835e-07,6.1519355999650312e-08,9.8170793199631489e-06,2.1884771241266076e-08,0.0012713643762928503,2.4550939716609587e-06,0.00063797202589025359,2.5237653480299735e-06,0.00012668228615445251,4.5162759361488976e-06,0.00012580237067616909,8.1997760658840961e-07,7.7107677939386047e-10,1.0666790712279491e-09,9.8266846408045463e-09,6.4782379712199995e-07,2.2510332854056153e-10,4.7814499773451784e-07,2.8174697491043635e-10,1.4589582483898866e-08,7.7858814717688523e-10,3.5666721125426397e-11,1.2887140991391856e-06,1.3804257728670661e-11,1.0907975802069859e-10,1.593773170950893e-08,3.1730907459027891e-10,1.1280238869289721e-07,3.7901962979402402e-10,0.66056645013802295,0.0,1.8420826960807069e-09,4.2925009679671484e-07,7.5343519625885779e-08,1.2810810253458105e-06
0.0027499999999999998,0.19710395439822678,0.0,1556.3662437999999,0.20293859715847395,0.03643148310976585,0.00021028553236102982,7.9324300196079259e-06,0.0089596406472114871,4.4872678272789429e-05,0.18312753542664248,4.9050676068428472e-06,1.2720872840159834e-07,1.2671836303977359e-09,1.6889339688027077e-08,1.6725414500897002e-06,4.9413861768104631e-08,0.00038187523407786072,0.0048838604009319216,0.058344552356525664,0.044809290175435917,4.0784927465445853e-07,6.2329078328358128e-05,1.4188540317391186e-07,5.110878482735505e-08,8.9508161248687851e-06,2.2534938220071852e-08,0.0012917298122351937,2.253570796775046e-06,0.00056777721394611126,2.1766162567086813e-06,0.00010903574624309443,4.3393682814380828e-06,0.00011287053675509074,8.3065549747091154e-07,8.4261386200508072e-10,1.0672494368651588e-09,9.9123223490410883e-09,6.5736350708084942e-07,2.28558535698083e-10,4.8895974512428894e-07,2.49217603524772e-10,1.3843844734201235e-08,7.7676357248123236e-10,3.7733945037416899e-11,1.3260569274375406e-06,1.4001661689017823e-11,1.0877161139412241e-10,1.5650799002367954e-08,3.2482049976423039e-10,1.1147794159771027e-07,3.6258784920459773e-10,0.66062493251754428,0.0,1.4536778334685595e-09,3.3336188576557339e-07,6.1465054110005954e-08,1.0267521510743128e-06
0.0028124999999999999,0.19753056762605986,0.0,1559.9081349999999,0.20250030407057298,0.036521529381554382,0.0002107566905687434,7.2423543500019737e-06,0.0080017651244901865,4.439031580466758e-05,0.18376640397014762,4.2978446324050951e-06,1.120389543929813e-07,1.3926225562424877e-09,1.6641579735573711e-08,1.6122942557993611e-06,4.7179728674069536e-08,0.00035909883033174555,0.0045133442255473454,0.05830370332994577,0.045493518021026816,3.5689285407215613e-07,5.4639930495188059e-05,1.3411820020894447e-07,4.2532036251279985e-08,8.1817855273803981e-06,2.2910717550875029e-08,0.0013081141319921015,2.0511089704900563e-06,0.00050569636885900782,1.8766488040703009e-06,9.4350553865604181e-05,4.1269129967795138e-06,0.00010159000209899979,8.3807681686876976e-07,8.9858139997860957e-10,1.0572042889518279e-09,9.9261896184826625e-09,6.6663102797746088e-07,2.300195474919172e-10,4.9894685146078403e-07,2.2225620170273565e-10,1.3102751422207189e-08,7.6955622719503916e-10,3.9377017424728301e-11,1.3607252011683904e-06,1.3905368359337415e-11,1.0608991819236797e-10,1.5293110689381877e-08,3.3138234736139039e-10,1.0986397254423238e-07,3.4391750615460262e-10,0.66068632701725882,0.0,1.1476075730987146e-09,2.611069577383986e-07,4.9992424980637173e-08,8.2062458082310442e-07
0.002875,0.19788441222478617,0.0,1562.8919302000002,0.20213820558227302,0.03661016163676177,0.00020969712066047942,6.5666431737080193e-06,0.0071599794943216621,4.3616417243832127e-05,0.18430500255599341,3.7749168991663954e-06,9.8950467644241609e-08,1.4852382585083107e-09,1.6060611985719993e-08,1.5366196311515397e-06,4.4558281030641398e-08,0.00033715067009860777,0.004195374483232389,0.058228196156896297,0.046135222872247063,3.1141886952494808e-07,4.806922188000292e-05,1.2569135781104218e-07,3.5488026806533147e-08,7.4971509771381768e-06,2.3027019365395539e-08,0.0013211551152574805,1.8550255833668394e-06,0.00045113209736961208,1.6193844003354435e-06,8.2119069667492591e-05,3.8919251070831156e-06,9.1807631830088083e-05,8.4271600624930777e-07,9.3743172271370367e-10,1.0380632639010897e-09,9.8760036715117026e-09,6.7562407641233069e-07,2.296630093450484e-10,5.0806986215765941e-07,1.9970909341134907e-10,1.2375870953733154e-08,7.577478296572317e-10,4.0572614672238128e-11,1.3925554570339068e-06,1.3561340319163139e-11,1.0155816465539792e-10,1.4882581853484457e-08,3.369906454375933e-10,1.080132404357187e-07,3.2377296030136409e-10,0.66074944593524121,0.0,9.0768739816524681e-10,2.0640346523881159e-07,4.0644483806550147e-08,6.551278484315186e-07
0.0029375,0.19819323581596746,0.0,1565.5316379999999,0.20182323498267296,0.036697741792561904,0.00020732215499206098,5.9203818139403447e-06,0.0064204497517508837,4.262086440170887e-05,0.18475644283208661,3.3235063051533243e-06,8.7632648824575214e-08,1.5428400264382909e-09,1.5227782041974472e-08,1.4507470411190975e-06,4.1716217929119685e-08,0.00031627160984111995,0.003922145619866103,0.058125468086293847,0.046736509760584133,2.7124847135264868e-07,4.2443098092490212e-05,1.1693515330988874e-07,2.9692636212890657e-08,6.8854765224021303e-06,2.2936142149677548e-08,0.0013314517767455526,1.6699596316766829e-06,0.00040337370001354122,1.3993660481981254e-06,7.1893397937731497e-05,3.6459376553145406e-06,8.3351160769739869e-05,8.4531172828454607e-07,9.5934675970905932e-10,1.0113802270242222e-09,9.7707008109677788e-09,6.8433988429853338e-07,2.2776418380196741e-10,5.163188217761758e-07,1.8065861825978723e-10,1.1670608442820737e-08,7.421015275430995e-10,4.1358502812355624e-11,1.4214910389584016e-06,1.3018195602040441e-11,9.560621282833443e-11,1.4435308512480475e-08,3.4176406227855431e-10,1.0597720636668687e-07,3.0289449611011603e-10,0.66081329733784888,0.0,7.2002692949559211e-10,1.6463746009791864e-07,3.3065639222533463e-08,5.2309498735946008e-07
0.0030000000000000001,0.19846269436565131,0.0,1567.8676332,0.2015492137086815,0.036784430402305134,0.00020385134214174843,5.3134554574995213e-06,0.0057706269066017833,4.1454332852134696e-05,0.18513255835925435,2.9333290686756476e-06,7.7817463633540119e-08,1.5661927275482754e-09,1.4222128754887275e-08,1.3589626037159474e-06,3.8774927257266764e-08,0.00029658800165528688,0.0036869560618719003,0.058001872283497985,0.047299594614351431,2.3607427645339879e-07,3.7614766633353008e-05,1.081289709216456e-07,2.4921914969242188e-08,6.3376428733023748e-06,2.2672972519888072e-08,0.0013395286339177269,1.4987141800601763e-06,0.00036167839944964777,1.2115966025723295e-06,6.3308283022881184e-05,3.3975874993347571e-06,7.6047474668557022e-05,8.4638375876875579e-07,9.65348310494657e-10,9.7875770348394715e-10,9.619152874489701e-09,6.9277611861000236e-07,2.245646562103124e-10,5.2370516376952737e-07,1.644112355545835e-10,1.0992442720834396e-08,7.2335437752536766e-10,4.1763366379354384e-11,1.4475629897846452e-06,1.2331501751160246e-11,8.8732725931528118e-11,1.3965061340517281e-08,3.4578137385426013e-10,1.0380416922733579e-07,2.8187225603290234e-10,0.66087708385231847,0.0,5.7320129804771297e-10,1.324759100624935e-07,2.6958120719408006e-08,4.1817531882746968e-07
0.0030625000000000001,0.1986978680670197,0.0,1569.9364916,0.20131066524356112,0.036870249324140583,0.00019949552387436777,4.7517533455740889e-06,0.0051992523939058087,4.0161568924297102e-05,0.1854438963998789,2.595597578590933e-06,6.9282079078264461e-08,1.5583106579224735e-09,1.3114733345111636e-08,1.2647620627747596e-06,3.5829450259876406e-08,0.00027815101493505067,0.003484084988269515,0.05786274656034987,0.047826748152756407,2.0547414694573482e-07,3.3459877684684051e-05,9.9489277308423434e-08,2.0989381775657024e-08,5.8459969137699061e-06,2.2270863837584372e-08,0.0013458311031832701,1.3425818369644936e-06,0.0003253194393580176,1.0514578304340728e-06,5.6065361131025447e-05,3.1532435485169638e-06,6.9733162566716725e-05,8.463132372166254e-07,9.5714940351171874e-10,9.4172310026347138e-10,9.4298288509803165e-09,7.0093151707591693e-07,2.2030019897617151e-10,5.3025761315875812e-07,1.5044369317934783e-10,1.0345181927464627e-08,7.022018055952648e-10,4.1825488835909273e-11,1.4708717213869651e-06,1.1552727926259842e-11,8.1373038463413781e-11,1.3483235058285428e-08,3.4911577084961314e-10,1.0153787038426197e-07,2.6117838219223934e-10,0.66094017989997866,0.0,4.5811876748894262e-10,1.0748465971279107e-07,2.2053401509968188e-08,3.3494445431322433e-07
0.0031250000000000002,0.19890327044400571,0.0,1571.77099,0.20110277679517508,0.036955128114385748,0.00019445024285744898,4.2380482641280109e-06,0.0046963307980456021,3.8781557087968374e-05,0.18569975713482179,2.3027148190798033e-06,6.1838603075119386e-08,1.523744077935395e-09,1.1965445421263099e-08,1.1709059126143798e-06,3.2951554156292885e-08,0.00026096215060154615,0.0033086761096049627,0.057712512196121758,0.048320236062912622,1.7897172599565166e-07,2.9872831543270308e-05,9.1175179653128784e-08,1.7740775158298981e-08,5.403961200480638e-06,2.1760466478314176e-08,0.0013507279706495012,1.2017886040995766e-06,0.00029361652802323436,9.147977625605565e-07,4.9921029686820817e-05,2.9175056046197689e-06,6.4260377867943015e-05,8.4537548599078703e-07,9.3689832988578388e-10,9.0165898660268942e-10,9.2105666779102242e-09,7.0880597150082957e-07,2.1519225008083349e-10,5.3601762568778505e-07,1.383484700106377e-10,9.7312232904176334e-09,6.7927180900860415e-10,4.1588412817623338e-11,1.4915676032397653e-06,1.072599720380705e-11,7.3883504828517764e-11,1.2998999945385676e-08,3.5182556898192883e-10,9.9216723516635645e-08,2.4117281267665871e-10,0.66100210749900989,0.0,3.6757726783676608e-10,8.7862183429083252e-08,1.811966003285308e-08,2.6888293155767755e-07
0.0032500000000000003,0.19921627388489965,0.0,1574.6628612,0.20078680932983692,0.037121704482213087,0.00018282131585777985,3.3570200033900257e-06,0.0038692970711713248,3.5848322417212191e-05,0.18606953643276533,1.8312954239805217e-06,4.9737897093346593e-08,1.3899453135940186e-09,9.6991632579668143e-09,9.9110393345964169e-07,2.7556727584799841e-08,0.00023023260997163234,0.0030278729486281097,0.057389539399986339,0.049212989120921737,1.3662314316687323e-07,2.4129152730884806e-05,7.59015297745672e-08,1.284663529205325e-08,4.6514325664616141e-06,2.0482818750007616e-08,0.0013572044750830015,9.6501516998016254e-07,0.00024231767236616752,7.0008853852717764e-07,4.0328012968471644e-05,2.4827758866313362e-06,5.5446836244967523e-05,8.414056199593734e-07,8.671852855893158e-10,8.161674143745601e-10,8.7032643964762918e-09,7.2371744139508201e-07,2.0301755545404655e-10,5.4531227197964997e-07,1.1887201118402685e-10,8.6068543416768339e-09,6.2973680117082882e-10,4.0332343831802452e-11,1.5256755051455214e-06,9.0509858764961872e-12,5.9474760349403557e-11,1.2044754544969663e-08,3.5551155925150501e-10,9.4507887634671453e-08,2.0411117114614673e-10,0.66112140546761522,0.0,2.4181640734069749e-10,6.0608854539193669e-08,1.2471712363847732e-08,1.7711023365908941e-07
0.0033750000000000004,0.19946363402602635,0.0,1577.019233,0.2005378082838168,0.037282871633104432,0.00017026945529309377,2.6513409529186744e-06,0.0032204527723204797,3.2909039317925407e-05,0.18630391495299944,1.4707816660552898e-06,4.0370414778423857e-08,1.2133402462570914e-09,7.6796497983777838e-09,8.3028650908085871e-07,2.2848081842190605e-08,0.00020384671635595604,0.0028140144131138006,0.057057487879383424,0.049999059787928422,1.0515104244194624e-07,1.9755366906799474e-05,6.2725735539778568e-08,9.4350185849301878e-09,4.0341879564722677e-06,1.9064941127751905e-08,0.0013610019708395816,7.7831600852814142e-07,0.00020279428071501724,5.4144157162251579e-07,3.3158482969685712e-05,2.1031015869251475e-06,4.8622273219039904e-05,8.3655338994750098e-07,7.7687946316468744e-10,7.3040548062679124e-10,8.1518230205640697e-09,7.3754929964720743e-07,1.8961044818657253e-10,5.5214830370636784e-07,1.0362565101875481e-10,7.6167266992175552e-09,5.7865336936444155e-10,3.843588105758052e-11,1.5518843545131547e-06,7.5093600547193617e-12,4.6824102958036613e-11,1.1139909065202657e-08,3.5766099362666374e-10,8.9899784154130603e-08,1.7175399941567696e-10,0.66123319479122089,0.0,1.6183064895377263e-10,4.2840894437917952e-08,8.7779152369201978e-09,1.1851424615065768e-07
0.0035000000000000001,0.1996591834261105,0.0,1578.9428438,0.2003413983444804,0.037437539543726778,0.00015758183664914046,2.0951528144574982e-06,0.0027070542087250637,3.0084164417541362e-05,0.18644110590154736,1.1925530998922487e-06,3.3049431614117034e-08,1.0259315560704555e-09,5.9914878070711018e-09,6.9165770347764343e-07,1.8864097380282784e-08,0.00018123474115628064,0.0026492689557115643,0.05672915021436499,0.05069324278895946,8.1774481694904572e-08,1.6384168420464686e-05,5.1665635954051213e-08,7.0266391445298321e-09,3.5241356912898642e-06,1.7615726332006501e-08,0.0013631301263785662,6.3220736142626486e-07,0.00017199167372164409,4.2314182462064387e-07,2.7685395556900236e-05,1.7784669633082939e-06,4.3219040235899974e-05,8.3148973595432315e-07,6.7960508549180335e-10,6.4883013645368018e-10,7.5894134952544289e-09,7.503417489514922e-07,1.7588644536599432e-10,5.569840063948329e-07,9.1423357589494476e-11,6.7520548210886471e-09,5.2836188098633949e-10,3.617607498112739e-11,1.5717885053503856e-06,6.1820051468907313e-12,3.636263002091102e-11,1.0298947985201767e-08,3.5870340817989949e-10,8.5509988587069297e-08,1.4423402744503944e-10,0.66133683137469135,0.0,1.1023626583905802e-10,3.0947713498956462e-08,6.3246541130965671e-09,8.0694076171738437e-08
0.0036249999999999998,0.19981422175729091,0.0,1580.5200180000002,0.200185950989033,0.037584920768051609,0.00014527078582329418,1.6606598415230959e-06,0.0022970353141726261,2.7442094926109449e-05,0.1865090732260444,9.7573587279435378e-07,2.7273993072935e-08,8.4814004859717814e-10,4.6360503523355333e-09,5.7492162967713793e-07,1.5558425789709486e-08,0.0001618389793234496,0.0025209131414889807,0.056412125402943866,0.051308428442615947,6.4333850486892032e-08,1.3752000082487973e-05,4.2538465504772172e-08,5.3036615633880261e-09,3.0995023763805832e-06,1.62038847559539e-08,0.0013641893653388649,5.1793170747004344e-07,0.00014766851618967341,3.3400763509392077e-07,2.3421716210367067e-05,1.5043449279214333e-06,3.8842713928011563e-05,8.2648184976006369e-07,5.8453351054312469e-10,5.7387699035884462e-10,7.0383854655321428e-09,7.6214753762776973e-07,1.6245399541109776e-10,5.6023255828982682e-07,8.146827608991031e-11,6.000535827988108e-09,4.8038332258277133e-10,3.3760533968033818e-11,1.5867846983337034e-06,5.0843149315457522e-12,2.8031140861805787e-11,9.526819965184966e-09,3.5894415127260846e-10,8.1403874776173147e-08,1.2121439019506643e-10,0.66143230826407362,0.0,7.6396744231172783e-11,2.2779013686994876e-08,4.6630658184205732e-09,5.5903837104849616e-08
